property_id,city,district,property_type,built_up_area_sqft,price_inr,price_per_sqft_inr,bedrooms,bathrooms,age_years,facing,amenities,amenities_count,walkability_score,monthly_rental_estimate_inr,annual_rental_yield_pct,price_category,estimated_roi_5yr_pct,listing_date,days_on_market,status,registration_days,is_gated_community,has_maintenance_fee,monthly_maintenance_inr
PROP00377,Chennai,Kilpauk,Villa,7866,10000000,1271,5,2,24,North,Security; Playground; Library; Garden; Elevator,5,5,33544,4.03,Premium,45.13,2025-12-13,108,Rented,88,False,True,0
PROP00378,Chennai,Thiruvanmiyur,Independent House,4743,10000000,2108,2,2,27,North-West,Library; Elevator; Garden; Concierge,4,5,25501,3.06,Premium,40.3,2025-12-23,5,Available,108,False,False,0
PROP00379,Bangalore,Jayanagar,Studio,456,30000000,65789,1,2,18,East,Elevator; Gym; Parking,3,8,124712,4.99,Luxury,49.94,2024-10-10,201,Sold,176,False,True,0
PROP00380,Mumbai,Borivali,Studio,346,50000000,144508,1,1,10,North,Concierge; Security; Pool; Elevator; Gym; AC; Library,7,4,175280,4.21,Luxury,46.03,2026-04-17,146,Available,128,True,True,0
PROP00381,Chennai,Kilpauk,Apartment,2262,10000000,4420,1,2,16,South-West,Parking; Playground; Library,3,9,26845,3.22,Premium,41.11,2024-11-11,200,Available,47,True,True,20000
PROP00382,Delhi,Dwarka,Studio,331,37455633,113159,1,1,16,West,Concierge; Security; Garden; Gym; Pool; Elevator; Library; Playground,8,8,150465,4.82,Luxury,49.1,2024-12-28,47,Available,40,False,False,0
PROP00383,Chennai,T Nagar,Independent House,3101,10000000,3224,3,2,7,East,Elevator; Library; Concierge; Garden,4,5,26592,3.19,Premium,40.96,2024-05-29,141,Rented,70,False,True,20000
PROP00384,Pune,Viman Nagar,Penthouse,3993,15000000,3756,5,2,24,North-West,AC; Playground; Library,3,4,42684,3.41,Premium,42.07,2026-03-30,196,Available,148,False,False,30000
PROP00385,Pune,Baner,Apartment,1426,15000000,10518,1,1,10,North-West,Concierge; Elevator; AC; Gym; Library; Security; Pool; Parking,8,4,58010,4.64,Premium,48.2,2025-11-30,91,Available,55,False,True,0
PROP00386,Bangalore,Whitefield,Apartment,1519,30000000,19749,2,2,11,North,Garden; Gym; Elevator; Concierge,4,9,115575,4.62,Luxury,48.12,2024-07-27,200,Sold,56,False,False,60000
PROP00387,Hyderabad,Jubilee Hills,Apartment,1945,12000000,6169,2,1,11,North,Garden; Pool; Gym; Elevator,4,4,36742,3.67,Premium,43.37,2025-10-30,50,Sold,86,True,True,24000
PROP00388,Pune,Camp,Apartment,1739,15000000,8625,3,1,19,West,AC; Library; Elevator; Gym,4,9,46414,3.71,Premium,43.57,2025-11-18,7,Available,110,False,True,0
PROP00389,Bangalore,Whitefield,Independent House,4162,30000000,7208,4,2,2,East,Library; Security; Concierge; Gym,4,9,79737,3.19,Luxury,40.95,2025-06-16,348,Rented,129,True,False,60000
PROP00390,Chennai,T Nagar,Independent House,4987,10000000,2005,5,2,10,West,Elevator; Concierge; Library,3,8,36743,4.41,Premium,47.05,2026-05-01,159,Available,61,True,False,20000
PROP00391,Hyderabad,Jubilee Hills,Apartment,963,12000000,12461,3,2,9,North,Parking; Library; Garden; Playground,4,6,44506,4.45,Premium,47.25,2025-02-14,143,Sold,64,False,True,0
PROP00392,Chennai,Besant Nagar,Apartment,1338,10000000,7473,3,2,7,West,AC; Gym; Garden; Library,4,9,31358,3.76,Premium,43.81,2025-06-19,34,Available,31,False,True,20000
PROP00393,Mumbai,Navi Mumbai,Villa,3672,50000000,13616,4,2,5,North-East,AC; Garden; Elevator; Security; Gym; Concierge; Library,7,5,141461,3.4,Luxury,41.98,2025-03-06,147,Available,107,False,True,0
PROP00394,Pune,Baner,Independent House,3131,15000000,4790,5,2,15,North,Library; AC; Elevator; Concierge; Pool; Garden,6,6,48184,3.85,Premium,44.27,2026-02-18,79,Sold,167,True,False,0
PROP00395,Pune,Magarpatta,Studio,395,15000000,37974,1,2,2,North,Parking; Concierge; Garden; Pool; Library,5,7,50017,4.0,Premium,45.01,2025-04-26,192,Available,131,False,False,0
PROP00396,Chennai,Kilpauk,Apartment,2074,10000000,4821,1,1,12,South-East,Parking; Garden; Library; Elevator; Playground; Concierge; AC,7,5,35848,4.3,Premium,46.51,2025-03-06,18,Sold,152,False,True,20000
PROP00397,Delhi,Rohini,Studio,598,40000000,66889,0,2,7,South,Elevator; Parking; Gym; Concierge; Library; Garden; Security,7,7,112588,3.38,Luxury,41.89,2025-03-07,355,Available,94,False,False,0
PROP00398,Chennai,Thiruvanmiyur,Apartment,847,10000000,11806,3,1,8,South,Garden; Library; Security; Gym; Pool; Elevator; AC; Concierge,8,9,31963,3.84,Premium,44.18,2025-03-14,88,Sold,140,True,False,20000
PROP00399,Chennai,Velachery,Villa,5985,10000000,1670,4,2,14,North-East,Garden; Parking; Elevator; Gym; Playground; Pool; Security,7,8,39526,4.74,Premium,48.72,2025-02-17,326,Sold,57,True,True,0
PROP00400,Mumbai,Dadar,Apartment,1533,50000000,32615,1,2,0,North-East,Garden; Concierge; AC; Playground; Gym; Library; Security,7,4,125602,3.01,Luxury,40.07,2024-09-25,109,Sold,54,True,False,0
PROP00401,Pune,Viman Nagar,Independent House,3975,15000000,3773,5,3,11,North,Playground; Elevator; Garden; Parking; AC; Concierge; Security; Library,8,10,59326,4.75,Premium,48.73,2026-02-01,72,Available,132,True,True,0
PROP00402,Chennai,Velachery,Independent House,3351,10000000,2984,5,3,21,South-East,Gym; Playground; Elevator; AC,4,5,41159,4.94,Premium,49.7,2025-06-15,205,Sold,154,True,False,0
PROP00403,Pune,Kondhwa,Apartment,1976,15000000,7591,3,1,22,North-West,AC; Elevator; Gym; Pool,4,10,45033,3.6,Premium,43.01,2024-06-24,87,Rented,149,False,True,0
PROP00404,Chennai,Kilpauk,Villa,3993,10000000,2504,4,2,24,North-East,Pool; Elevator; Library; Playground; Gym; AC; Parking; Security,8,9,29293,3.52,Premium,42.58,2025-01-12,341,Rented,61,True,False,20000
PROP00405,Chennai,Besant Nagar,Villa,6718,10000000,1488,3,2,12,North-East,Library; AC; Elevator; Concierge; Pool; Playground; Parking; Gym,8,9,26485,3.18,Premium,40.89,2024-09-15,294,Rented,59,False,True,0
PROP00406,Pune,Camp,Apartment,1673,15000000,8965,1,1,27,West,Library; Playground; AC; Elevator; Concierge; Pool,6,10,37729,3.02,Premium,40.09,2025-01-28,113,Available,105,False,False,30000
PROP00407,Hyderabad,HITEC City,Villa,7450,12000000,1610,3,2,9,South-West,Pool; Security; Concierge; Playground; Elevator; Garden; Parking,7,5,46204,4.62,Premium,48.1,2025-12-09,359,Sold,87,True,True,0
PROP00408,Chennai,Thiruvanmiyur,Independent House,4838,10000000,2066,3,1,17,South,Playground; Library; Concierge; Parking; Garden; Elevator,6,9,29717,3.57,Premium,42.83,2024-05-31,202,Rented,170,True,True,0
PROP00409,Hyderabad,Jubilee Hills,Independent House,3374,12000000,3556,3,1,14,South,Concierge; Security; Parking; Pool; Library; Playground; Gym; AC,8,7,49769,4.98,Premium,49.88,2025-12-14,29,Available,73,True,False,0
PROP00410,Bangalore,Whitefield,Apartment,2511,30000000,11947,3,2,4,East,Library; Garden; Gym; Concierge; Pool; AC; Security; Playground,8,9,93768,3.75,Luxury,43.75,2024-06-05,238,Rented,52,False,False,0
PROP00411,Delhi,South Delhi,Apartment,877,40000000,45610,1,1,15,South,AC; Garden; Gym; Security; Library; Playground; Elevator; Pool,8,9,112073,3.36,Luxury,41.81,2025-01-04,153,Rented,141,True,True,0
PROP00412,Mumbai,Navi Mumbai,Penthouse,4514,50000000,11076,5,2,12,West,AC; Elevator; Concierge; Gym; Security; Playground; Library,7,9,199800,4.8,Luxury,48.98,2025-11-10,3,Rented,76,False,False,100000
PROP00413,Mumbai,Bandra,Penthouse,4689,50000000,10663,6,3,2,East,Security; Gym; Pool; AC; Elevator; Parking; Playground,7,4,203769,4.89,Luxury,49.45,2026-05-14,151,Available,162,False,True,0
PROP00414,Chennai,Besant Nagar,Penthouse,5884,10000000,1699,6,3,22,West,Gym; Garden; Elevator,3,8,39268,4.71,Premium,48.56,2025-10-06,111,Rented,171,False,False,20000
PROP00415,Chennai,Kilpauk,Studio,288,10000000,34722,1,2,12,West,Parking; Library; Concierge; Gym; Elevator; Garden; Pool; Playground,8,5,37211,4.47,Premium,47.33,2024-08-04,289,Sold,125,True,False,20000
PROP00416,Delhi,Dwarka,Studio,263,25142695,95599,0,1,8,South,AC; Pool; Library,3,5,66585,3.18,Luxury,40.89,2025-06-07,141,Sold,87,True,True,0
PROP00417,Bangalore,Jayanagar,Apartment,905,30000000,33149,2,2,18,North-East,Pool; AC; Playground; Concierge; Security; Parking,6,10,119828,4.79,Luxury,48.97,2025-11-21,93,Available,129,False,False,0
PROP00418,Hyderabad,Madhapur,Independent House,1538,12000000,7802,3,1,4,West,Elevator; Security; Gym; Playground; Library; Parking,6,6,38364,3.84,Premium,44.18,2025-01-31,258,Available,149,False,False,0
PROP00419,Hyderabad,Gachibowli,Villa,4500,12000000,2666,3,2,13,South,Pool; Elevator; AC; Playground; Concierge,5,7,31148,3.11,Premium,40.57,2025-07-26,218,Available,32,True,False,0
PROP00420,Hyderabad,Gachibowli,Penthouse,8717,12000000,1376,4,3,0,North,Garden; Gym; Library; Playground; Security; Parking; Pool,7,10,49292,4.93,Premium,49.65,2024-06-23,116,Rented,164,True,True,0
PROP00421,Bangalore,Marathahalli,Independent House,1708,30000000,17564,5,3,12,West,Playground; Pool; Elevator; Concierge,4,7,117538,4.7,Luxury,48.51,2026-01-14,136,Available,105,True,True,0
PROP00422,Bangalore,Indiranagar,Penthouse,9764,30000000,3072,4,3,28,North-East,Concierge; Gym; Playground; AC; Security; Garden; Parking,7,4,75257,3.01,Luxury,40.05,2025-11-05,221,Available,55,False,True,60000
PROP00423,Hyderabad,Kondapur,Villa,5364,12000000,2237,3,2,0,South-East,Security; Garden; Concierge; AC,4,6,38566,3.86,Premium,44.28,2025-11-09,225,Available,57,False,True,24000
PROP00424,Delhi,Pitampura,Studio,252,29032345,115207,1,1,3,South-West,Security; Gym; Parking; Garden,4,7,116177,4.8,Luxury,49.01,2025-12-01,61,Sold,98,False,False,0
PROP00425,Chennai,T Nagar,Villa,4661,10000000,2145,6,4,4,East,Pool; Gym; Parking,3,9,25227,3.03,Premium,40.14,2024-06-13,220,Available,117,True,False,0
PROP00426,Delhi,Noida,Studio,292,35334620,121008,1,1,19,South,AC; Parking; Garden; Elevator,4,7,146889,4.99,Luxury,49.94,2025-09-03,243,Sold,80,True,True,70669
PROP00427,Hyderabad,Gachibowli,Villa,3879,12000000,3093,3,1,12,South-West,Security; Garden; Parking,3,8,33992,3.4,Premium,42.0,2026-03-23,359,Available,108,True,True,0
PROP00428,Pune,Viman Nagar,Apartment,2488,15000000,6028,4,2,9,South-East,Security; Playground; Elevator,3,4,43674,3.49,Premium,42.47,2026-03-27,339,Available,43,False,True,0
PROP00429,Pune,Magarpatta,Penthouse,3825,15000000,3921,5,2,8,East,Playground; Elevator; Security; Gym; Library; AC,6,8,56032,4.48,Premium,47.41,2025-05-09,310,Sold,165,False,True,0
PROP00430,Bangalore,Marathahalli,Studio,294,27172447,92423,0,1,20,North-West,Elevator; Pool; Gym; Security; Playground; AC; Library; Parking,8,6,71322,3.15,Luxury,40.75,2024-11-01,104,Sold,151,True,True,54344
PROP00431,Bangalore,Jayanagar,Penthouse,8829,30000000,3397,5,3,28,South-West,Concierge; Pool; Library; Gym; Garden,5,6,122622,4.9,Luxury,49.52,2026-04-22,149,Available,63,True,True,60000
PROP00432,Chennai,Thiruvanmiyur,Studio,600,10000000,16666,0,1,14,East,Library; AC; Elevator; Garden; Security; Parking; Pool,7,10,34531,4.14,Premium,45.72,2024-09-15,234,Sold,161,False,False,20000
PROP00433,Delhi,Pitampura,Independent House,3761,40000000,10635,2,1,7,North,AC; Garden; Security,3,6,162803,4.88,Luxury,49.42,2025-08-03,329,Rented,43,True,True,80000
PROP00434,Mumbai,Navi Mumbai,Independent House,4091,50000000,12221,4,3,2,North,AC; Security; Parking; Garden; Elevator; Concierge; Playground; Gym,8,4,143273,3.44,Luxury,42.19,2025-08-01,337,Available,167,True,False,0
PROP00435,Chennai,T Nagar,Penthouse,7512,10000000,1331,4,3,7,West,Security; Garden; Library; Pool; AC,5,4,32231,3.87,Premium,44.34,2025-12-14,93,Rented,156,False,True,20000
PROP00436,Bangalore,Marathahalli,Studio,342,25291572,73951,1,1,9,East,Parking; Library; Garden; Gym,4,4,73567,3.49,Luxury,42.45,2024-07-23,71,Rented,164,True,True,0
PROP00437,Pune,Baner,Apartment,455,15000000,32967,1,1,7,North,Security; Parking; Gym,3,4,40158,3.21,Premium,41.06,2025-06-02,72,Rented,81,False,False,30000
PROP00438,Delhi,Noida,Studio,329,30272733,92014,0,1,17,South-West,Security; AC; Pool; Gym; Library; Playground; Parking; Elevator,8,7,121704,4.82,Luxury,49.12,2026-04-20,181,Available,67,False,True,0
PROP00439,Chennai,T Nagar,Apartment,2414,10000000,4142,2,1,7,South-East,Security; Playground; Pool,3,8,40388,4.85,Premium,49.23,2026-02-17,92,Rented,68,False,False,20000
PROP00440,Chennai,Thiruvanmiyur,Villa,7466,10000000,1339,5,3,11,North-East,Security; Concierge; Playground,3,10,36855,4.42,Premium,47.11,2026-02-25,336,Sold,68,True,False,20000
PROP00441,Pune,Viman Nagar,Studio,284,15000000,52816,0,2,30,South-East,Security; Parking; Pool; AC; Concierge; Playground; Garden; Elevator,8,9,49532,3.96,Premium,44.81,2025-03-17,71,Sold,115,True,False,0
PROP00442,Hyderabad,Banjara Hills,Penthouse,7372,12000000,1627,5,2,12,South,Elevator; Library; Garden,3,7,30057,3.01,Premium,40.03,2026-04-27,57,Available,64,True,False,0
PROP00443,Bangalore,Indiranagar,Studio,323,26558706,82225,1,1,6,East,Gym; Parking; Pool; Playground,4,9,67562,3.05,Luxury,40.26,2025-03-06,340,Available,57,True,False,53117
PROP00444,Mumbai,Bandra,Independent House,2078,50000000,24061,2,1,2,East,Elevator; Library; Parking,3,6,136676,3.28,Luxury,41.4,2024-11-20,211,Sold,150,False,False,100000
PROP00445,Delhi,South Delhi,Villa,2491,40000000,16057,3,1,16,North-West,Gym; Library; AC; Playground,4,9,155301,4.66,Luxury,48.3,2024-10-06,217,Available,88,True,False,80000
PROP00446,Hyderabad,Banjara Hills,Villa,3735,12000000,3212,6,3,7,North-West,Parking; AC; Pool; Library; Playground; Garden,6,10,42837,4.28,Premium,46.42,2025-04-20,332,Available,125,False,True,0
PROP00447,Mumbai,South Mumbai,Apartment,1885,50000000,26525,3,1,7,North,Parking; AC; Pool; Gym; Concierge,5,4,150760,3.62,Luxury,43.09,2024-10-27,138,Available,91,True,True,0
PROP00448,Mumbai,South Mumbai,Independent House,1881,50000000,26581,4,2,11,South-East,Library; AC; Garden; Parking; Concierge,5,9,183554,4.41,Luxury,47.03,2026-02-04,52,Available,158,True,True,0
PROP00449,Pune,Camp,Apartment,1588,15000000,9445,2,1,21,East,Pool; Elevator; Garden; AC; Playground; Library,6,10,50040,4.0,Premium,45.02,2024-08-29,230,Sold,117,True,False,0
PROP00450,Delhi,Rohini,Studio,270,28507727,105584,1,1,6,North,Elevator; Pool; Parking; Security; Playground; Garden; Gym,7,10,112627,4.74,Luxury,48.7,2024-10-31,256,Rented,52,True,False,0
PROP00451,Bangalore,Indiranagar,Villa,2558,30000000,11727,5,3,11,North-East,Pool; Parking; Concierge,3,5,123924,4.96,Luxury,49.78,2025-02-16,292,Sold,61,False,True,0
PROP00452,Delhi,Dwarka,Studio,567,40000000,70546,0,2,11,North-East,Elevator; Playground; AC; Gym; Concierge; Garden; Security,7,9,166083,4.98,Luxury,49.91,2026-04-01,126,Sold,44,True,True,80000
PROP00453,Delhi,Dwarka,Villa,6670,40000000,5997,6,3,7,North-West,Concierge; Pool; Playground; Garden; Library; Security,6,7,112018,3.36,Luxury,41.8,2026-01-24,103,Rented,140,False,False,80000
PROP00454,Delhi,Noida,Penthouse,6983,40000000,5728,4,3,3,West,Concierge; Gym; Parking; Garden; Pool,5,4,102088,3.06,Luxury,40.31,2024-09-06,221,Sold,122,False,True,80000
PROP00455,Bangalore,Whitefield,Studio,388,30000000,77319,1,1,2,North-East,Pool; Security; Library; Gym,4,9,97571,3.9,Luxury,44.51,2025-03-11,95,Available,96,True,True,0
PROP00456,Delhi,Noida,Villa,3626,40000000,11031,5,3,15,South-West,AC; Parking; Library; Elevator; Playground; Security,6,9,137393,4.12,Luxury,45.61,2024-09-10,316,Available,178,True,False,0
PROP00457,Mumbai,Bandra,Studio,325,50000000,153846,1,2,3,West,Library; Security; Gym; Garden; Pool; Elevator; Concierge; AC,8,5,140638,3.38,Luxury,41.88,2024-05-31,111,Available,126,False,True,100000
PROP00458,Chennai,Kilpauk,Apartment,1916,10000000,5219,3,1,9,South-West,AC; Pool; Concierge; Playground; Garden,5,10,30870,3.7,Premium,43.52,2024-11-05,59,Available,115,True,False,0
PROP00459,Delhi,Gurgaon,Penthouse,7873,40000000,5080,4,3,12,South,Library; Security; Pool; Gym; Elevator,5,9,141084,4.23,Luxury,46.16,2025-03-19,52,Available,169,False,True,0
PROP00460,Pune,Hinjewadi,Villa,5724,15000000,2620,6,3,6,North,Pool; Playground; Concierge; Garden; AC; Library,6,9,57054,4.56,Premium,47.82,2024-12-11,158,Available,97,False,True,30000
PROP00461,Pune,Baner,Apartment,507,15000000,29585,2,2,26,South-West,Elevator; Playground; AC; Pool; Security; Garden; Library,7,8,53610,4.29,Premium,46.44,2026-03-23,66,Sold,139,False,True,0
PROP00462,Delhi,Rohini,Villa,5583,40000000,7164,4,2,22,North-East,AC; Pool; Library; Concierge,4,4,110603,3.32,Luxury,41.59,2025-06-18,224,Available,36,True,True,80000
PROP00463,Hyderabad,Gachibowli,Penthouse,3645,12000000,3292,6,4,0,West,Parking; Concierge; Playground; Pool; Library; AC; Elevator; Gym,8,9,46141,4.61,Premium,48.07,2025-04-22,141,Sold,43,True,True,24000
PROP00464,Chennai,Kilpauk,Apartment,854,10000000,11709,4,2,3,South,Security; Elevator; Parking; Gym,4,7,31023,3.72,Premium,43.61,2025-10-14,212,Available,35,True,False,20000
PROP00465,Bangalore,HSR Layout,Studio,442,30000000,67873,1,2,25,North,Parking; Security; Gym; Pool,4,8,92140,3.69,Luxury,43.43,2025-05-24,3,Available,169,True,False,60000
PROP00466,Bangalore,Marathahalli,Apartment,2595,30000000,11560,1,1,6,West,Pool; Garden; Gym; Parking; Elevator,5,7,109580,4.38,Luxury,46.92,2026-01-05,48,Available,81,False,False,0
PROP00467,Chennai,Thiruvanmiyur,Studio,512,10000000,19531,1,1,8,North-East,Garden; Security; Library; Gym,4,7,28430,3.41,Premium,42.06,2024-12-31,306,Available,138,False,False,20000
PROP00468,Hyderabad,Banjara Hills,Studio,352,12000000,34090,1,2,28,South-East,Pool; Concierge; Parking; Gym; Security; AC; Garden; Elevator,8,5,32292,3.23,Premium,41.15,2025-06-18,126,Available,121,True,True,0
PROP00469,Delhi,Gurgaon,Independent House,2000,40000000,20000,2,2,22,South-East,Playground; Garden; Concierge,3,5,137442,4.12,Luxury,45.62,2025-04-15,112,Available,164,True,False,80000
PROP00470,Hyderabad,Gachibowli,Studio,599,12000000,20033,1,2,26,North-West,Garden; Elevator; Gym; Library; AC,5,5,35488,3.55,Premium,42.74,2026-01-12,303,Available,113,False,True,24000
PROP00471,Delhi,South Delhi,Penthouse,3038,40000000,13166,5,3,4,South,Gym; AC; Elevator; Parking; Playground; Concierge,6,6,155323,4.66,Luxury,48.3,2025-03-15,178,Sold,111,False,True,0
PROP00472,Pune,Camp,Apartment,2011,15000000,7458,3,2,15,South,Pool; Playground; Elevator; Gym; Concierge; Library; Security; Garden,8,4,59034,4.72,Premium,48.61,2025-02-22,189,Available,78,True,True,0
PROP00473,Mumbai,South Mumbai,Apartment,1646,50000000,30376,1,2,10,East,Elevator; Library; Security; Playground; Pool; AC; Garden; Gym,8,7,137333,3.3,Luxury,41.48,2024-09-23,343,Rented,144,True,True,0
PROP00474,Chennai,Thiruvanmiyur,Independent House,2818,10000000,3548,5,2,2,West,Security; Pool; Playground; Elevator; AC,5,4,26252,3.15,Premium,40.75,2024-12-24,240,Available,85,False,True,0
PROP00475,Mumbai,Andheri,Villa,6837,50000000,7313,5,3,22,South-West,Parking; AC; Pool; Concierge; Library; Elevator,6,7,197321,4.74,Luxury,48.68,2024-12-05,36,Available,78,False,False,100000
PROP00476,Chennai,Besant Nagar,Penthouse,8311,10000000,1203,4,2,14,North-West,Pool; Garden; Gym,3,6,25476,3.06,Premium,40.29,2024-07-06,61,Available,97,True,False,0
PROP00477,Bangalore,Koramangala,Studio,507,30000000,59171,1,2,1,South-West,Security; Playground; Pool; Gym; AC; Garden,6,8,84472,3.38,Luxury,41.89,2025-11-15,266,Available,156,False,True,60000
PROP00478,Chennai,Velachery,Apartment,1299,10000000,7698,1,1,28,South,Elevator; Security; Garden,3,7,29590,3.55,Premium,42.75,2024-08-17,202,Sold,130,True,True,0
PROP00479,Pune,Hinjewadi,Villa,3667,15000000,4090,5,3,22,North-East,Security; Gym; Pool; Concierge; Elevator; Playground; Garden,7,4,54698,4.38,Premium,46.88,2025-11-21,96,Available,72,False,False,30000
PROP00480,Mumbai,Navi Mumbai,Studio,469,50000000,106609,1,1,5,North-West,Pool; Parking; Gym; Security; AC,5,4,165692,3.98,Luxury,44.88,2025-09-03,291,Available,34,False,True,100000
PROP00481,Bangalore,Whitefield,Apartment,1647,30000000,18214,3,2,15,North,Playground; AC; Security; Elevator; Garden; Parking; Concierge; Pool,8,10,90056,3.6,Luxury,43.01,2025-06-07,58,Rented,153,False,True,60000
PROP00482,Pune,Hinjewadi,Villa,4926,15000000,3045,6,3,7,South,Library; Playground; Garden; AC; Gym; Pool; Concierge,7,7,59428,4.75,Premium,48.77,2024-06-18,90,Available,164,False,False,0
PROP00483,Pune,Camp,Studio,391,15000000,38363,1,1,1,North-East,AC; Playground; Pool; Garden; Library; Security; Parking,7,9,37708,3.02,Premium,40.08,2024-06-12,268,Available,68,False,True,0
